frame,lat,lon,ele,incline
6940,33.997972,-80.99923,90.2,0.00
6941,33.997972,-80.99923,90.2,0.00
6942,33.997972,-80.99923,90.2,0.00
6943,33.997972,-80.99923,90.2,0.00
6944,33.997972,-80.99923,90.2,0.00
6945,33.997972,-80.99923,90.2,0.00
6946,33.997972,-80.99923,90.2,0.00
6947,33.997972,-80.99923,90.2,0.00
6948,33.997972,-80.99923,90.2,0.00
6949,33.997972,-80.99923,90.2,0.00
6950,33.997972,-80.99923,90.2,0.00
6951,33.997972,-80.99923,90.2,0.00
6952,33.997972,-80.99923,90.2,0.00
6953,33.997972,-80.99923,90.2,0.00
6954,33.997972,-80.99923,90.2,0.00
6955,33.997972,-80.99923,90.2,0.00
6956,33.997972,-80.99923,90.2,0.00
6957,33.997972,-80.99923,90.2,0.00
6958,33.997972,-80.99923,90.2,0.00
6959,33.997972,-80.99923,90.2,0.00
6960,33.997972,-80.99923,90.2,0.00
6961,33.997972,-80.99923,90.2,0.00
6962,33.997972,-80.99923,90.2,0.00
6963,33.997972,-80.99923,90.2,0.00
6964,33.997972,-80.99923,90.2,0.00
6965,33.997972,-80.99923,90.2,0.00
6966,33.997972,-80.99923,90.2,0.00
6967,33.997972,-80.99923,90.2,0.00
6968,33.997972,-80.99923,90.2,0.00
6969,33.997972,-80.99923,90.2,0.00
6970,33.997972,-80.99923,90.2,0.00
6971,33.997972,-80.99923,90.2,0.00
6972,33.997972,-80.99923,90.2,0.00
6973,33.997972,-80.99923,90.2,0.00
6974,33.997972,-80.99923,90.2,0.00
6975,33.997972,-80.99923,90.2,0.00
6976,33.997972,-80.99923,90.2,0.00
6977,33.997972,-80.99923,90.2,0.00
6978,33.997972,-80.99923,90.2,0.00
6979,33.997972,-80.99923,90.2,0.00
6980,33.997972,-80.99923,90.2,0.00
6981,33.997972,-80.99923,90.2,0.00
6982,33.997972,-80.99923,90.2,0.00
6983,33.997972,-80.99923,90.2,0.00
6984,33.997972,-80.99923,90.2,0.00
6985,33.997971,-80.999181,90.2,0.00
6986,33.997971,-80.999181,90.2,0.00
6987,33.997971,-80.999181,90.2,0.00
6988,33.997971,-80.999181,90.2,0.00
6989,33.997971,-80.999181,90.2,0.00
6990,33.997971,-80.999181,90.2,0.00
6991,33.997971,-80.999181,90.2,0.00
6992,33.997971,-80.999181,90.2,0.00
6993,33.997971,-80.999181,90.2,0.00
6994,33.997971,-80.999181,90.2,0.00
6995,33.997971,-80.999181,90.2,0.00
6996,33.997971,-80.999181,90.2,0.00
6997,33.997971,-80.999181,90.2,0.00
6998,33.997971,-80.999181,90.2,0.00
6999,33.997971,-80.999181,90.2,0.00
7000,33.997971,-80.999181,90.2,0.00
7001,33.997971,-80.999181,90.2,0.00
7002,33.997971,-80.999181,90.2,0.00
7003,33.997971,-80.999181,90.2,0.00
7004,33.997971,-80.999181,90.2,0.00
7005,33.997971,-80.999181,90.2,0.00
7006,33.997971,-80.999181,90.2,0.00
7007,33.997971,-80.999181,90.2,0.00
7008,33.997971,-80.999181,90.2,0.00
7009,33.997971,-80.999181,90.2,0.00
7010,33.997971,-80.999181,90.2,0.00
7011,33.997971,-80.999181,90.2,0.00
7012,33.997971,-80.999181,90.2,0.00
7013,33.997971,-80.999181,90.2,0.00
7014,33.997971,-80.999181,90.2,0.00
7015,33.997971,-80.999181,90.2,0.00
7016,33.997971,-80.999181,90.2,0.00
7017,33.997971,-80.999181,90.2,0.00
7018,33.997971,-80.999181,90.2,0.00
7019,33.997971,-80.999181,90.2,0.00
7020,33.997971,-80.999181,90.2,0.00
7021,33.997971,-80.999181,90.2,0.00
7022,33.997971,-80.999181,90.2,0.00
7023,33.997971,-80.999181,90.2,0.00
7024,33.997971,-80.999181,90.2,0.00
7025,33.997971,-80.999181,90.2,0.00
7026,33.997971,-80.999181,90.2,0.00
7027,33.997971,-80.999181,90.2,0.00
7028,33.997971,-80.999181,90.2,0.00
7029,33.997971,-80.999181,90.2,0.00
7030,33.997971,-80.999181,90.2,0.00
7031,33.997971,-80.999181,90.2,0.00
7032,33.997971,-80.999181,90.2,0.00
7033,33.997971,-80.999181,90.2,0.00
7034,33.997969,-80.999135,90.2,0.00
7035,33.997969,-80.999135,90.2,0.00
7036,33.997969,-80.999135,90.2,0.00
7037,33.997969,-80.999135,90.2,0.00
7038,33.997969,-80.999135,90.2,0.00
7039,33.997969,-80.999135,90.2,0.00
7040,33.997969,-80.999135,90.2,0.00
7041,33.997969,-80.999135,90.2,0.00
7042,33.997969,-80.999135,90.2,0.00
7043,33.997969,-80.999135,90.2,0.00
7044,33.997969,-80.999135,90.2,0.00
7045,33.997969,-80.999135,90.2,0.00
7046,33.997969,-80.999135,90.2,0.00
7047,33.997969,-80.999135,90.2,0.00
7048,33.997969,-80.999135,90.2,0.00
7049,33.997969,-80.999135,90.2,0.00
7050,33.997969,-80.999135,90.2,0.00
7051,33.997969,-80.999135,90.2,0.00
7052,33.997969,-80.999135,90.2,0.00
7053,33.997969,-80.999135,90.2,0.00
7054,33.997969,-80.999135,90.2,0.00
7055,33.997969,-80.999135,90.2,0.00
7056,33.997969,-80.999135,90.2,0.00
7057,33.997969,-80.999135,90.2,0.00
7058,33.997969,-80.999135,90.2,0.00
7059,33.997969,-80.999135,90.2,0.00
7060,33.997969,-80.999135,90.2,0.00
7061,33.997969,-80.999135,90.2,0.00
7062,33.997969,-80.999135,90.2,0.00
7063,33.997969,-80.999135,90.2,0.00
7064,33.997969,-80.999135,90.2,0.00
7065,33.997969,-80.999135,90.2,0.00
7066,33.997969,-80.999135,90.2,0.00
7067,33.997969,-80.999135,90.2,0.00
7068,33.997969,-80.999135,90.2,0.00
7069,33.997969,-80.999135,90.2,0.00
7070,33.997969,-80.999135,90.2,0.00
7071,33.997969,-80.999135,90.2,0.00
7072,33.997969,-80.999135,90.2,0.00
7073,33.997969,-80.999135,90.2,0.00
7074,33.997969,-80.999135,90.2,0.00
7075,33.997969,-80.999135,90.2,0.00
7076,33.997969,-80.999135,90.2,0.00
7077,33.997969,-80.999135,90.2,0.00
7078,33.997969,-80.999135,90.2,0.00
7079,33.997969,-80.999135,90.2,0.00
7080,33.997969,-80.999135,90.2,0.00
7081,33.997969,-80.999135,90.2,0.00
7082,33.997969,-80.999087,90.2,0.00
7083,33.997969,-80.999087,90.2,0.00
7084,33.997969,-80.999087,90.2,0.00
7085,33.997969,-80.999087,90.2,0.00
7086,33.997969,-80.999087,90.2,0.00
7087,33.997969,-80.999087,90.2,0.00
7088,33.997969,-80.999087,90.2,0.00
7089,33.997969,-80.999087,90.2,0.00
7090,33.997969,-80.999087,90.2,0.00
7091,33.997969,-80.999087,90.2,0.00
7092,33.997969,-80.999087,90.2,0.00
7093,33.997969,-80.999087,90.2,0.00
7094,33.997969,-80.999087,90.2,0.00
7095,33.997969,-80.999087,90.2,0.00
7096,33.997969,-80.999087,90.2,0.00
7097,33.997969,-80.999087,90.2,0.00
7098,33.997969,-80.999087,90.2,0.00
7099,33.997969,-80.999087,90.2,0.00
7100,33.997969,-80.999087,90.2,0.00
7101,33.997969,-80.999087,90.2,0.00
7102,33.997969,-80.999087,90.2,0.00
7103,33.997969,-80.999087,90.2,0.00
7104,33.997969,-80.999087,90.2,0.00
7105,33.997969,-80.999087,90.2,0.00
7106,33.997969,-80.999087,90.2,0.00
7107,33.997969,-80.999087,90.2,0.00
7108,33.997969,-80.999087,90.2,0.00
7109,33.997969,-80.999087,90.2,0.00
7110,33.997969,-80.999087,90.2,0.00
7111,33.997969,-80.999087,90.2,0.00
7112,33.997969,-80.999087,90.2,0.00
7113,33.997969,-80.999087,90.2,0.00
7114,33.997969,-80.999087,90.2,0.00
7115,33.997969,-80.999087,90.2,0.00
7116,33.997969,-80.999087,90.2,0.00
7117,33.997969,-80.999087,90.2,0.00
7118,33.997969,-80.999087,90.2,0.00
7119,33.997969,-80.999087,90.2,0.00
7120,33.997969,-80.999087,90.2,0.00
7121,33.997969,-80.999087,90.2,0.00
7122,33.997969,-80.999087,90.2,0.00
7123,33.997969,-80.999087,90.2,0.00
7124,33.997969,-80.999087,90.2,0.00
7125,33.997969,-80.999087,90.2,0.00
7126,33.997969,-80.999087,90.2,0.00
7127,33.997969,-80.999087,90.2,0.00
7128,33.997969,-80.999087,90.2,0.00
7129,33.997969,-80.999087,90.2,0.00
7130,33.997969,-80.999087,90.2,0.00
7131,33.997967,-80.999043,90.2,0.00
7132,33.997967,-80.999043,90.2,0.00
7133,33.997967,-80.999043,90.2,0.00
7134,33.997967,-80.999043,90.2,0.00
7135,33.997967,-80.999043,90.2,0.00
7136,33.997967,-80.999043,90.2,0.00
7137,33.997967,-80.999043,90.2,0.00
7138,33.997967,-80.999043,90.2,0.00
7139,33.997967,-80.999043,90.2,0.00
7140,33.997967,-80.999043,90.2,0.00
7141,33.997967,-80.999043,90.2,0.00
7142,33.997967,-80.999043,90.2,0.00
7143,33.997967,-80.999043,90.2,0.00
7144,33.997967,-80.999043,90.2,0.00
7145,33.997967,-80.999043,90.2,0.00
7146,33.997967,-80.999043,90.2,0.00
7147,33.997967,-80.999043,90.2,0.00
7148,33.997967,-80.999043,90.2,0.00
7149,33.997967,-80.999043,90.2,0.00
7150,33.997967,-80.999043,90.2,0.00
7151,33.997967,-80.999043,90.2,0.00
7152,33.997967,-80.999043,90.2,0.00
7153,33.997967,-80.999043,90.2,0.00
7154,33.997967,-80.999043,90.2,0.00
7155,33.997967,-80.999043,90.2,0.00
7156,33.997967,-80.999043,90.2,0.00
7157,33.997967,-80.999043,90.2,0.00
7158,33.997967,-80.999043,90.2,0.00
7159,33.997967,-80.999043,90.2,0.00
7160,33.997967,-80.999043,90.2,0.00
7161,33.997967,-80.999043,90.2,0.00
7162,33.997967,-80.999043,90.2,0.00
7163,33.997967,-80.999043,90.2,0.00
7164,33.997967,-80.999043,90.2,0.00
7165,33.997967,-80.999043,90.2,0.00
7166,33.997967,-80.999043,90.2,0.00
7167,33.997967,-80.999043,90.2,0.00
7168,33.997967,-80.999043,90.2,0.00
7169,33.997967,-80.999043,90.2,0.00
7170,33.997967,-80.999043,90.2,0.00
7171,33.997967,-80.999043,90.2,0.00
7172,33.997967,-80.999043,90.2,0.00
7173,33.997967,-80.999043,90.2,0.00
7174,33.997967,-80.999043,90.2,0.00
7175,33.997967,-80.999043,90.2,0.00
7176,33.997967,-80.999043,90.2,0.00
7177,33.997967,-80.999043,90.2,0.00
7178,33.997967,-80.999043,90.2,0.00
7179,33.997967,-80.999043,90.2,0.00
7180,33.99796,-80.998997,90.2,0.00
7181,33.99796,-80.998997,90.2,0.00
7182,33.99796,-80.998997,90.2,0.00
7183,33.99796,-80.998997,90.2,0.00
7184,33.99796,-80.998997,90.2,0.00
7185,33.99796,-80.998997,90.2,0.00
7186,33.99796,-80.998997,90.2,0.00
7187,33.99796,-80.998997,90.2,0.00
7188,33.99796,-80.998997,90.2,0.00
7189,33.99796,-80.998997,90.2,0.00
7190,33.99796,-80.998997,90.2,0.00
7191,33.99796,-80.998997,90.2,0.00
7192,33.99796,-80.998997,90.2,0.00
7193,33.99796,-80.998997,90.2,0.00
7194,33.99796,-80.998997,90.2,0.00
7195,33.99796,-80.998997,90.2,0.00
7196,33.99796,-80.998997,90.2,0.00
7197,33.99796,-80.998997,90.2,0.00
7198,33.99796,-80.998997,90.2,0.00
7199,33.99796,-80.998997,90.2,0.00
7200,33.99796,-80.998997,90.2,0.00
7201,33.99796,-80.998997,90.2,0.00
7202,33.99796,-80.998997,90.2,0.00
7203,33.99796,-80.998997,90.2,0.00
7204,33.99796,-80.998997,90.2,0.00
7205,33.99796,-80.998997,90.2,0.00
7206,33.99796,-80.998997,90.2,0.00
7207,33.99796,-80.998997,90.2,0.00
7208,33.99796,-80.998997,90.2,0.00
7209,33.99796,-80.998997,90.2,0.00
7210,33.99796,-80.998997,90.2,0.00
7211,33.99796,-80.998997,90.2,0.00
7212,33.99796,-80.998997,90.2,0.00
7213,33.99796,-80.998997,90.2,0.00
7214,33.99796,-80.998997,90.2,0.00
7215,33.99796,-80.998997,90.2,0.00
7216,33.99796,-80.998997,90.2,0.00
7217,33.99796,-80.998997,90.2,0.00
7218,33.99796,-80.998997,90.2,0.00
7219,33.99796,-80.998997,90.2,0.00
7220,33.99796,-80.998997,90.2,0.00
7221,33.99796,-80.998997,90.2,0.00
7222,33.99796,-80.998997,90.2,0.00
7223,33.99796,-80.998997,90.2,0.00
7224,33.99796,-80.998997,90.2,0.00
7225,33.99796,-80.998997,90.2,0.00
7226,33.99796,-80.998997,90.2,0.00
7227,33.99796,-80.998997,90.2,0.00
7228,33.997957,-80.998945,90.2,-0.71
7229,33.997957,-80.998945,90.2,-0.71
7230,33.997957,-80.998945,90.2,-0.71
7231,33.997957,-80.998945,90.2,-0.71
7232,33.997957,-80.998945,90.2,-0.71
7233,33.997957,-80.998945,90.2,-0.71
7234,33.997957,-80.998945,90.2,-0.71
7235,33.997957,-80.998945,90.2,-0.71
7236,33.997957,-80.998945,90.2,-0.71
7237,33.997957,-80.998945,90.2,-0.71
7238,33.997957,-80.998945,90.2,-0.71
7239,33.997957,-80.998945,90.2,-0.71
7240,33.997957,-80.998945,90.2,-0.71
7241,33.997957,-80.998945,90.2,-0.71
7242,33.997957,-80.998945,90.2,-0.71
7243,33.997957,-80.998945,90.2,-0.71
7244,33.997957,-80.998945,90.2,-0.71
7245,33.997957,-80.998945,90.2,-0.71
7246,33.997957,-80.998945,90.2,-0.71
7247,33.997957,-80.998945,90.2,-0.71
7248,33.997957,-80.998945,90.2,-0.71
7249,33.997957,-80.998945,90.2,-0.71
7250,33.997957,-80.998945,90.2,-0.71
7251,33.997957,-80.998945,90.2,-0.71
7252,33.997957,-80.998945,90.2,-0.71
7253,33.997957,-80.998945,90.2,-0.71
7254,33.997957,-80.998945,90.2,-0.71
7255,33.997957,-80.998945,90.2,-0.71
7256,33.997957,-80.998945,90.2,-0.71
7257,33.997957,-80.998945,90.2,-0.71
7258,33.997957,-80.998945,90.2,-0.71
7259,33.997957,-80.998945,90.2,-0.71
7260,33.997957,-80.998945,90.2,-0.71
7261,33.997957,-80.998945,90.2,-0.71
7262,33.997957,-80.998945,90.2,-0.71
7263,33.997957,-80.998945,90.2,-0.71
7264,33.997957,-80.998945,90.2,-0.71
7265,33.997957,-80.998945,90.2,-0.71
7266,33.997957,-80.998945,90.2,-0.71
7267,33.997957,-80.998945,90.2,-0.71
7268,33.997957,-80.998945,90.2,-0.71
7269,33.997957,-80.998945,90.2,-0.71
7270,33.997957,-80.998945,90.2,-0.71
7271,33.997957,-80.998945,90.2,-0.71
7272,33.997957,-80.998945,90.2,-0.71
7273,33.997957,-80.998945,90.2,-0.71
7274,33.997957,-80.998945,90.2,-0.71
7275,33.997957,-80.998945,90.2,-0.71
7276,33.997957,-80.998945,90.2,-0.71
7277,33.997954,-80.998894,90.1,-0.71
7278,33.997954,-80.998894,90.1,-0.71
7279,33.997954,-80.998894,90.1,-0.71
7280,33.997954,-80.998894,90.1,-0.71
7281,33.997954,-80.998894,90.1,-0.71
7282,33.997954,-80.998894,90.1,-0.71
7283,33.997954,-80.998894,90.1,-0.71
7284,33.997954,-80.998894,90.1,-0.71
7285,33.997954,-80.998894,90.1,-0.71
7286,33.997954,-80.998894,90.1,-0.71
7287,33.997954,-80.998894,90.1,-0.71
7288,33.997954,-80.998894,90.1,-0.71
7289,33.997954,-80.998894,90.1,-0.71
7290,33.997954,-80.998894,90.1,-0.71
7291,33.997954,-80.998894,90.1,-0.71
7292,33.997954,-80.998894,90.1,-0.71
7293,33.997954,-80.998894,90.1,-0.71
7294,33.997954,-80.998894,90.1,-0.71
7295,33.997954,-80.998894,90.1,-0.71
7296,33.997954,-80.998894,90.1,-0.71
7297,33.997954,-80.998894,90.1,-0.71
7298,33.997954,-80.998894,90.1,-0.71
7299,33.997954,-80.998894,90.1,-0.71
7300,33.997954,-80.998894,90.1,-0.71
7301,33.997954,-80.998894,90.1,-0.71
7302,33.997954,-80.998894,90.1,-0.71
7303,33.997954,-80.998894,90.1,-0.71
7304,33.997954,-80.998894,90.1,-0.71
7305,33.997954,-80.998894,90.1,-0.71
7306,33.997954,-80.998894,90.1,-0.71
7307,33.997954,-80.998894,90.1,-0.71
7308,33.997954,-80.998894,90.1,-0.71
7309,33.997954,-80.998894,90.1,-0.71
7310,33.997954,-80.998894,90.1,-0.71
7311,33.997954,-80.998894,90.1,-0.71
7312,33.997954,-80.998894,90.1,-0.71
7313,33.997954,-80.998894,90.1,-0.71
7314,33.997954,-80.998894,90.1,-0.71
7315,33.997954,-80.998894,90.1,-0.71
7316,33.997954,-80.998894,90.1,-0.71
7317,33.997954,-80.998894,90.1,-0.71
7318,33.997954,-80.998894,90.1,-0.71
7319,33.997954,-80.998894,90.1,-0.71
7320,33.997954,-80.998894,90.1,-0.71
7321,33.997954,-80.998894,90.1,-0.71
7322,33.997954,-80.998894,90.1,-0.71
7323,33.997954,-80.998894,90.1,-0.71
7324,33.997954,-80.998894,90.1,-0.71
7325,33.997954,-80.998894,90.1,-0.71
7326,33.997948,-80.998842,90.1,-0.71
7327,33.997948,-80.998842,90.1,-0.71
7328,33.997948,-80.998842,90.1,-0.71
7329,33.997948,-80.998842,90.1,-0.71
7330,33.997948,-80.998842,90.1,-0.71
7331,33.997948,-80.998842,90.1,-0.71
7332,33.997948,-80.998842,90.1,-0.71
7333,33.997948,-80.998842,90.1,-0.71
7334,33.997948,-80.998842,90.1,-0.71
7335,33.997948,-80.998842,90.1,-0.71
7336,33.997948,-80.998842,90.1,-0.71
7337,33.997948,-80.998842,90.1,-0.71
7338,33.997948,-80.998842,90.1,-0.71
7339,33.997948,-80.998842,90.1,-0.71
7340,33.997948,-80.998842,90.1,-0.71
7341,33.997948,-80.998842,90.1,-0.71
7342,33.997948,-80.998842,90.1,-0.71
7343,33.997948,-80.998842,90.1,-0.71
7344,33.997948,-80.998842,90.1,-0.71
7345,33.997948,-80.998842,90.1,-0.71
7346,33.997948,-80.998842,90.1,-0.71
7347,33.997948,-80.998842,90.1,-0.71
7348,33.997948,-80.998842,90.1,-0.71
7349,33.997948,-80.998842,90.1,-0.71
7350,33.997948,-80.998842,90.1,-0.71
7351,33.997948,-80.998842,90.1,-0.71
7352,33.997948,-80.998842,90.1,-0.71
7353,33.997948,-80.998842,90.1,-0.71
7354,33.997948,-80.998842,90.1,-0.71
7355,33.997948,-80.998842,90.1,-0.71
7356,33.997948,-80.998842,90.1,-0.71
7357,33.997948,-80.998842,90.1,-0.71
7358,33.997948,-80.998842,90.1,-0.71
7359,33.997948,-80.998842,90.1,-0.71
7360,33.997948,-80.998842,90.1,-0.71
7361,33.997948,-80.998842,90.1,-0.71
7362,33.997948,-80.998842,90.1,-0.71
7363,33.997948,-80.998842,90.1,-0.71
7364,33.997948,-80.998842,90.1,-0.71
7365,33.997948,-80.998842,90.1,-0.71
7366,33.997948,-80.998842,90.1,-0.71
7367,33.997948,-80.998842,90.1,-0.71
7368,33.997948,-80.998842,90.1,-0.71
7369,33.997948,-80.998842,90.1,-0.71
7370,33.997948,-80.998842,90.1,-0.71
7371,33.997948,-80.998842,90.1,-0.71
7372,33.997948,-80.998842,90.1,-0.71
7373,33.997948,-80.998842,90.1,-0.71
7374,33.997942,-80.998792,90.1,0.00
7375,33.997942,-80.998792,90.1,0.00
7376,33.997942,-80.998792,90.1,0.00
7377,33.997942,-80.998792,90.1,0.00
7378,33.997942,-80.998792,90.1,0.00
7379,33.997942,-80.998792,90.1,0.00
7380,33.997942,-80.998792,90.1,0.00
7381,33.997942,-80.998792,90.1,0.00
7382,33.997942,-80.998792,90.1,0.00
7383,33.997942,-80.998792,90.1,0.00
7384,33.997942,-80.998792,90.1,0.00
7385,33.997942,-80.998792,90.1,0.00
7386,33.997942,-80.998792,90.1,0.00
7387,33.997942,-80.998792,90.1,0.00
7388,33.997942,-80.998792,90.1,0.00
7389,33.997942,-80.998792,90.1,0.00
7390,33.997942,-80.998792,90.1,0.00
7391,33.997942,-80.998792,90.1,0.00
7392,33.997942,-80.998792,90.1,0.00
7393,33.997942,-80.998792,90.1,0.00
7394,33.997942,-80.998792,90.1,0.00
7395,33.997942,-80.998792,90.1,0.00
7396,33.997942,-80.998792,90.1,0.00
7397,33.997942,-80.998792,90.1,0.00
7398,33.997942,-80.998792,90.1,0.00
7399,33.997942,-80.998792,90.1,0.00
7400,33.997942,-80.998792,90.1,0.00
7401,33.997942,-80.998792,90.1,0.00
7402,33.997942,-80.998792,90.1,0.00
7403,33.997942,-80.998792,90.1,0.00
7404,33.997942,-80.998792,90.1,0.00
7405,33.997942,-80.998792,90.1,0.00
7406,33.997942,-80.998792,90.1,0.00
7407,33.997942,-80.998792,90.1,0.00
7408,33.997942,-80.998792,90.1,0.00
7409,33.997942,-80.998792,90.1,0.00
7410,33.997942,-80.998792,90.1,0.00
7411,33.997942,-80.998792,90.1,0.00
7412,33.997942,-80.998792,90.1,0.00
7413,33.997942,-80.998792,90.1,0.00
7414,33.997942,-80.998792,90.1,0.00
7415,33.997942,-80.998792,90.1,0.00
7416,33.997942,-80.998792,90.1,0.00
7417,33.997942,-80.998792,90.1,0.00
7418,33.997942,-80.998792,90.1,0.00
7419,33.997942,-80.998792,90.1,0.00
7420,33.997942,-80.998792,90.1,0.00
7421,33.997942,-80.998792,90.1,0.00
7422,33.997942,-80.998792,90.1,0.00
7423,33.997938,-80.998742,90.1,0.00
7424,33.997938,-80.998742,90.1,0.00
7425,33.997938,-80.998742,90.1,0.00
7426,33.997938,-80.998742,90.1,0.00
7427,33.997938,-80.998742,90.1,0.00
7428,33.997938,-80.998742,90.1,0.00
7429,33.997938,-80.998742,90.1,0.00
7430,33.997938,-80.998742,90.1,0.00
7431,33.997938,-80.998742,90.1,0.00
7432,33.997938,-80.998742,90.1,0.00
7433,33.997938,-80.998742,90.1,0.00
7434,33.997938,-80.998742,90.1,0.00
7435,33.997938,-80.998742,90.1,0.00
7436,33.997938,-80.998742,90.1,0.00
7437,33.997938,-80.998742,90.1,0.00
7438,33.997938,-80.998742,90.1,0.00
7439,33.997938,-80.998742,90.1,0.00
7440,33.997938,-80.998742,90.1,0.00
7441,33.997938,-80.998742,90.1,0.00
7442,33.997938,-80.998742,90.1,0.00
7443,33.997938,-80.998742,90.1,0.00
7444,33.997938,-80.998742,90.1,0.00
7445,33.997938,-80.998742,90.1,0.00
7446,33.997938,-80.998742,90.1,0.00
7447,33.997938,-80.998742,90.1,0.00
7448,33.997938,-80.998742,90.1,0.00
7449,33.997938,-80.998742,90.1,0.00
7450,33.997938,-80.998742,90.1,0.00
7451,33.997938,-80.998742,90.1,0.00
7452,33.997938,-80.998742,90.1,0.00
7453,33.997938,-80.998742,90.1,0.00
7454,33.997938,-80.998742,90.1,0.00
7455,33.997938,-80.998742,90.1,0.00
7456,33.997938,-80.998742,90.1,0.00
7457,33.997938,-80.998742,90.1,0.00
7458,33.997938,-80.998742,90.1,0.00
7459,33.997938,-80.998742,90.1,0.00
7460,33.997938,-80.998742,90.1,0.00
7461,33.997938,-80.998742,90.1,0.00
7462,33.997938,-80.998742,90.1,0.00
7463,33.997938,-80.998742,90.1,0.00
7464,33.997938,-80.998742,90.1,0.00
7465,33.997938,-80.998742,90.1,0.00
7466,33.997938,-80.998742,90.1,0.00
7467,33.997938,-80.998742,90.1,0.00
7468,33.997938,-80.998742,90.1,0.00
7469,33.997938,-80.998742,90.1,0.00
7470,33.997938,-80.998742,90.1,0.00
7471,33.997938,-80.998742,90.1,0.00
7472,33.997935,-80.998688,90.1,0.00
7473,33.997935,-80.998688,90.1,0.00
7474,33.997935,-80.998688,90.1,0.00
7475,33.997935,-80.998688,90.1,0.00
7476,33.997935,-80.998688,90.1,0.00
7477,33.997935,-80.998688,90.1,0.00
7478,33.997935,-80.998688,90.1,0.00
7479,33.997935,-80.998688,90.1,0.00
7480,33.997935,-80.998688,90.1,0.00
7481,33.997935,-80.998688,90.1,0.00
7482,33.997935,-80.998688,90.1,0.00
7483,33.997935,-80.998688,90.1,0.00
7484,33.997935,-80.998688,90.1,0.00
7485,33.997935,-80.998688,90.1,0.00
7486,33.997935,-80.998688,90.1,0.00
7487,33.997935,-80.998688,90.1,0.00
7488,33.997935,-80.998688,90.1,0.00
7489,33.997935,-80.998688,90.1,0.00
7490,33.997935,-80.998688,90.1,0.00
7491,33.997935,-80.998688,90.1,0.00
7492,33.997935,-80.998688,90.1,0.00
7493,33.997935,-80.998688,90.1,0.00
7494,33.997935,-80.998688,90.1,0.00
7495,33.997935,-80.998688,90.1,0.00
7496,33.997935,-80.998688,90.1,0.00
7497,33.997935,-80.998688,90.1,0.00
7498,33.997935,-80.998688,90.1,0.00
7499,33.997935,-80.998688,90.1,0.00
7500,33.997935,-80.998688,90.1,0.00
7501,33.997935,-80.998688,90.1,0.00
7502,33.997935,-80.998688,90.1,0.00
7503,33.997935,-80.998688,90.1,0.00
7504,33.997935,-80.998688,90.1,0.00
7505,33.997935,-80.998688,90.1,0.00
7506,33.997935,-80.998688,90.1,0.00
7507,33.997935,-80.998688,90.1,0.00
7508,33.997935,-80.998688,90.1,0.00
7509,33.997935,-80.998688,90.1,0.00
7510,33.997935,-80.998688,90.1,0.00
7511,33.997935,-80.998688,90.1,0.00
7512,33.997935,-80.998688,90.1,0.00
7513,33.997935,-80.998688,90.1,0.00
7514,33.997935,-80.998688,90.1,0.00
7515,33.997935,-80.998688,90.1,0.00
7516,33.997935,-80.998688,90.1,0.00
7517,33.997935,-80.998688,90.1,0.00
7518,33.997935,-80.998688,90.1,0.00
7519,33.997935,-80.998688,90.1,0.00
7520,33.997934,-80.998639,90.1,0.00
7521,33.997934,-80.998639,90.1,0.00
7522,33.997934,-80.998639,90.1,0.00
7523,33.997934,-80.998639,90.1,0.00
7524,33.997934,-80.998639,90.1,0.00
7525,33.997934,-80.998639,90.1,0.00
7526,33.997934,-80.998639,90.1,0.00
7527,33.997934,-80.998639,90.1,0.00
7528,33.997934,-80.998639,90.1,0.00
7529,33.997934,-80.998639,90.1,0.00
7530,33.997934,-80.998639,90.1,0.00
7531,33.997934,-80.998639,90.1,0.00
7532,33.997934,-80.998639,90.1,0.00
7533,33.997934,-80.998639,90.1,0.00
7534,33.997934,-80.998639,90.1,0.00
7535,33.997934,-80.998639,90.1,0.00
7536,33.997934,-80.998639,90.1,0.00
7537,33.997934,-80.998639,90.1,0.00
7538,33.997934,-80.998639,90.1,0.00
7539,33.997934,-80.998639,90.1,0.00
7540,33.997934,-80.998639,90.1,0.00
7541,33.997934,-80.998639,90.1,0.00
7542,33.997934,-80.998639,90.1,0.00
7543,33.997934,-80.998639,90.1,0.00
7544,33.997934,-80.998639,90.1,0.00
7545,33.997934,-80.998639,90.1,0.00
7546,33.997934,-80.998639,90.1,0.00
7547,33.997934,-80.998639,90.1,0.00
7548,33.997934,-80.998639,90.1,0.00
7549,33.997934,-80.998639,90.1,0.00
7550,33.997934,-80.998639,90.1,0.00
7551,33.997934,-80.998639,90.1,0.00
7552,33.997934,-80.998639,90.1,0.00
7553,33.997934,-80.998639,90.1,0.00
